1	0.231753103
2	0.03766056
4	0.073407941
5	0.008656901
6	0.013333333
7	0.000878623
8	0.26266819
9	0.644940937
10	0.004246933
11	0.502894051
12	0.044333418
13	0.033864483
14	0.041636408
15	0.35221778
16	0.078065635
17	0.168838168
18	0.018529257
19	0
20	0.026666667
21	0.304084114
22	0.041843113
23	0.317384677
24	0.36672031
25	0.197835524
26	0.27486549
27	0.326268501
28	0.097255821
29	0.000059843
30	0.201041648
31	0.222228623
32	0.329520849
33	0.024047598
34	0.021198835
35	0.18370065
36	0.103403996
37	0.051336999
38	0.086955272
39	0.048720606
41	0.055409626
42	0.05717369
43	0.231622302
44	0.010304896
45	0.308633983
46	0.156170269
47	0.20907319
48	0.040197817
49	0
50	0.033424247
51	0.094057681
52	0.13
53	0.182508617
54	0.203281461
55	0.052806779
56	0.014172469
57	0.009803922
58	0.200278091
59	0.092254295
60	0.024196676
61	0.058931802
62	0.006330262
63	0
64	0.010332308
65	0.050026773
66	0.216886528
67	0.907954717
68	0.07123672
69	0.234885265
70	0
71	0.060099548
73	0.787119172
74	0.235971375
75	0.789539637
76	0.034129172
77	0.104613065
78	0.067019507
79	0.126281795
80	0.074678543
81	0.106730024
82	0.020538942
83	0
84	0.912312018
85	0.060448178
86	0.044243004
87	0.000185773
88	0.186046784
89	0.189052378
90	0.077574753
91	0.003333333
92	0.012742048
93	0.030928987
94	0.013378492
95	0.02840651
96	0.046287676
97	0.073442482
98	0.001932795
99	0.022995041
100	0.189662516
101	0.055041949
102	0.044561871
103	0.055748992
104	0.103333333
105	0.080044689
106	0.00078439
107	0.001350826
108	0.229095016
109	0.052551455
110	0.257872083
111	0.267413568
112	0.023143861
113	0.05200673
114	0.0002052
115	0.299130104
116	0.084178561
117	0.061495036
118	0.106056803
120	0.036737054
122	0.021273988
123	0.272731707
124	0.210484444
125	0.19062629
126	0.006568771
127	0.115097663
128	0.015724279
129	0.01698296
130	0.056897887
131	0.379103232
132	0.013333333
133	0.079799357
134	0.014406597
135	0.845091073
136	0.059000514
138	0.008368673
139	0.008725542
140	0.002086627
141	0.018391881
142	0
143	0.020883736
144	0.044604791
145	0.172882124
146	0.000206821
147	0.15443649
148	0.436594643
149	0.023212219
150	0.044152093
151	0.07406164
152	0.104042372
153	0.061660912
154	0
155	0.264336438
156	0.074598869
157	0.0658695
158	0.74928731
159	0.025530167
160	0.066075157
161	0.027408296
162	0
163	0.041432302
164	0.008903211
165	0.051259392
166	0.092850185
167	0.0418333
168	0.258074339
169	0.061256605
170	0.144921336
171	0.049220568
172	0.077924073
173	0.197609317
174	0.119129882
175	0.0006344
176	0.032374027
177	0.162814972
178	0.023242392
179	0.027581311
180	0.014492754
181	0.00501846
182	0.574793409
183	0.009193202
184	0.329637321
185	0.166217179
186	0.015815621
187	0.072198672
188	0.158578968
189	0.013442234
190	0.084763878
191	0.223394317
192	0.174045001
193	0.023715879
194	0.857431175
195	0.032335015
196	0.11715847
197	0.019451966
198	0.063416888
199	0.027553312
200	0.108123597
